,load_gw,temp_mean,temp_min,temp_max,heating_degree_days,cooling_degree_days
2018-01-08,8056.642857142857,0.4428571428571429,-2.0714285714285716,2.5714285714285716,17.557142857142857,0.0
2018-01-15,8307.94642857143,0.7857142857142857,-0.9857142857142858,3.1999999999999997,17.214285714285715,0.0
2018-01-22,8190.803571428572,6.3999999999999995,3.8428571428571425,8.3,11.600000000000001,0.0
2018-01-29,8033.6547619047615,1.7285714285714284,-1.5714285714285714,4.542857142857143,16.271428571428572,0.0
2018-02-05,8265.166666666666,-1.8857142857142857,-4.771428571428571,2.085714285714286,19.885714285714286,0.0
2018-02-12,8264.42857142857,0.4285714285714285,-2.6714285714285713,4.242857142857143,17.571428571428573,0.0
2018-02-19,8448.57142857143,-2.6999999999999997,-5.299999999999999,0.6,20.7,0.0
2018-02-26,8894.910714285714,-6.071428571428571,-10.271428571428572,-1.1285714285714286,24.07142857142857,0.0
2018-03-05,8050.892857142857,4.114285714285715,0.10000000000000002,8.357142857142858,13.885714285714286,0.0
2018-03-12,7848.178571428572,0.9142857142857144,-1.6428571428571428,3.7285714285714286,17.085714285714285,0.0
2018-03-19,8109.482142857143,2.0285714285714285,-1.8428571428571427,5.957142857142857,15.971428571428572,0.0
2018-03-26,7607.553571428572,3.2142857142857144,0.35714285714285715,6.428571428571429,14.785714285714285,0.0
2018-04-02,6923.488095238095,10.842857142857143,5.285714285714286,17.014285714285712,7.157142857142857,0.0
2018-04-09,6828.351190476191,14.142857142857142,9.742857142857144,19.214285714285715,3.8571428571428577,0.0
2018-04-16,6656.107142857143,15.471428571428572,9.028571428571428,21.62857142857143,2.5285714285714285,0.0
2018-04-23,6636.214285714285,13.171428571428573,7.971428571428571,18.042857142857144,4.828571428571427,0.0
2018-04-30,6332.3452380952385,12.900000000000002,6.714285714285714,18.085714285714285,5.099999999999998,0.0
2018-05-07,6299.005952380952,18.442857142857143,13.471428571428572,23.17142857142857,0.0,0.0
2018-05-14,6719.7797619047615,15.685714285714285,10.542857142857143,20.785714285714285,2.314285714285715,0.0
2018-05-21,6518.666666666667,20.37142857142857,14.6,25.657142857142855,0.0,0.0
